b_eastern_parque_cienaga_de_zapata_f;Eastern Parque Cienaga De Zapata Mansion;;;;;;;;;;x
b_eastern_parque_cienaga_de_zapata_g;Eastern Parque Cienaga De Zapata Venue;;;;;;;;;;x
b_jaguey_grande_a;Jaguey Grande Point;;;;;;;;;;x
b_jaguey_grande_b;Jaguey Grande Hamlet;;;;;;;;;;x
b_jaguey_grande_c;Jaguey Grande House;;;;;;;;;;x
b_jaguey_grande_d;Jaguey Grande Site;;;;;;;;;;x
b_jaguey_grande_e;Jaguey Grande Corner;;;;;;;;;;x
b_jaguey_grande_f;Jaguey Grande Spot;;;;;;;;;;x
b_jaguey_grande_g;Jaguey Grande Head;;;;;;;;;;x
b_constancia_a;Constancia Place;;;;;;;;;;x
b_constancia_b;Constancia Station;;;;;;;;;;x
b_constancia_c;Constancia Berth;;;;;;;;;;x
b_constancia_d;Constancia Joint;;;;;;;;;;x
b_constancia_e;Constancia Holding;;;;;;;;;;x
b_constancia_f;Constancia Locale;;;;;;;;;;x
b_constancia_g;Constancia Helm;;;;;;;;;;x
b_union_de_reyes_a;Union De Reyes House;;;;;;;;;;x
b_union_de_reyes_b;Union De Reyes Place;;;;;;;;;;x
b_union_de_reyes_c;Union De Reyes Locale;;;;;;;;;;x
b_union_de_reyes_d;Union De Reyes Head;;;;;;;;;;x
b_union_de_reyes_e;Union De Reyes Quarter;;;;;;;;;;x
b_union_de_reyes_f;Union De Reyes Site;;;;;;;;;;x
b_union_de_reyes_g;Union De Reyes Berth;;;;;;;;;;x
b_san_miguel_de_los_banos_a;San Miguel De Los Banos Locus;;;;;;;;;;x
b_san_miguel_de_los_banos_b;San Miguel De Los Banos Stead;;;;;;;;;;x
b_san_miguel_de_los_banos_c;San Miguel De Los Banos Zone;;;;;;;;;;x
b_san_miguel_de_los_banos_d;San Miguel De Los Banos Place;;;;;;;;;;x
b_san_miguel_de_los_banos_e;San Miguel De Los Banos Holding;;;;;;;;;;x
b_san_miguel_de_los_banos_f;San Miguel De Los Banos Site;;;;;;;;;;x
b_san_miguel_de_los_banos_g;San Miguel De Los Banos Spot;;;;;;;;;;x
b_aguacate_a;Aguacate Neighborhood;;;;;;;;;;x
b_aguacate_b;Aguacate Locus;;;;;;;;;;x
b_aguacate_c;Aguacate Quarter;;;;;;;;;;x
b_aguacate_d;Aguacate Point;;;;;;;;;;x
b_aguacate_e;Aguacate Clime;;;;;;;;;;x
b_aguacate_f;Aguacate House;;;;;;;;;;x
b_aguacate_g;Aguacate Mansion;;;;;;;;;;x
b_central_parque_cienaga_de_zapata_a;Central Parque Cienaga De Zapata Zone;;;;;;;;;;x
b_central_parque_cienaga_de_zapata_b;Central Parque Cienaga De Zapata Hamlet;;;;;;;;;;x
b_central_parque_cienaga_de_zapata_c;Central Parque Cienaga De Zapata Neighborhood;;;;;;;;;;x
b_central_parque_cienaga_de_zapata_d;Central Parque Cienaga De Zapata Pad;;;;;;;;;;x
b_central_parque_cienaga_de_zapata_e;Central Parque Cienaga De Zapata Joint;;;;;;;;;;x
b_central_parque_cienaga_de_zapata_f;Central Parque Cienaga De Zapata Berth;;;;;;;;;;x
b_central_parque_cienaga_de_zapata_g;Central Parque Cienaga De Zapata Corner;;;;;;;;;;x
b_southern_parque_cienaga_de_zapata_a;Southern Parque Cienaga De Zapata Quarter;;;;;;;;;;x
b_southern_parque_cienaga_de_zapata_b;Southern Parque Cienaga De Zapata Zone;;;;;;;;;;x
b_southern_parque_cienaga_de_zapata_c;Southern Parque Cienaga De Zapata Stead;;;;;;;;;;x
b_southern_parque_cienaga_de_zapata_d;Southern Parque Cienaga De Zapata Locale;;;;;;;;;;x
b_southern_parque_cienaga_de_zapata_e;Southern Parque Cienaga De Zapata Head;;;;;;;;;;x
b_southern_parque_cienaga_de_zapata_f;Southern Parque Cienaga De Zapata House;;;;;;;;;;x
b_southern_parque_cienaga_de_zapata_g;Southern Parque Cienaga De Zapata Mansion;;;;;;;;;;x
b_far_parque_cienaga_de_zapata_a;Far Parque Cienaga De Zapata Joint;;;;;;;;;;x
b_far_parque_cienaga_de_zapata_b;Far Parque Cienaga De Zapata Spot;;;;;;;;;;x
b_far_parque_cienaga_de_zapata_c;Far Parque Cienaga De Zapata Mansion;;;;;;;;;;x
b_far_parque_cienaga_de_zapata_d;Far Parque Cienaga De Zapata Hamlet;;;;;;;;;;x
b_far_parque_cienaga_de_zapata_e;Far Parque Cienaga De Zapata Station;;;;;;;;;;x
b_far_parque_cienaga_de_zapata_f;Far Parque Cienaga De Zapata Venue;;;;;;;;;;x
b_far_parque_cienaga_de_zapata_g;Far Parque Cienaga De Zapata Quarter;;;;;;;;;;x
b_parque_cienaga_de_zapata_a;Parque Cienaga De Zapata Joint;;;;;;;;;;x
b_parque_cienaga_de_zapata_b;Parque Cienaga De Zapata Place;;;;;;;;;;x
b_parque_cienaga_de_zapata_c;Parque Cienaga De Zapata House;;;;;;;;;;x
b_parque_cienaga_de_zapata_d;Parque Cienaga De Zapata Point;;;;;;;;;;x
b_parque_cienaga_de_zapata_e;Parque Cienaga De Zapata Head;;;;;;;;;;x
b_parque_cienaga_de_zapata_f;Parque Cienaga De Zapata Helm;;;;;;;;;;x
b_parque_cienaga_de_zapata_g;Parque Cienaga De Zapata Corner;;;;;;;;;;x
b_cardenas_a;Cardenas Zone;;;;;;;;;;x
b_cardenas_b;Cardenas Pad;;;;;;;;;;x
b_cardenas_c;Cardenas Place;;;;;;;;;;x
b_cardenas_d;Cardenas Suburb;;;;;;;;;;x
b_cardenas_e;Cardenas Site;;;;;;;;;;x
b_cardenas_f;Cardenas Corner;;;;;;;;;;x
b_cardenas_g;Cardenas House;;;;;;;;;;x
b_pedro_betancourt_a;Pedro Betancourt Quarter;;;;;;;;;;x
b_pedro_betancourt_b;Pedro Betancourt Berth;;;;;;;;;;x
b_pedro_betancourt_c;Pedro Betancourt Clime;;;;;;;;;;x
b_pedro_betancourt_d;Pedro Betancourt Joint;;;;;;;;;;x
b_pedro_betancourt_e;Pedro Betancourt Station;;;;;;;;;;x
b_pedro_betancourt_f;Pedro Betancourt Venue;;;;;;;;;;x
b_pedro_betancourt_g;Pedro Betancourt Lay;;;;;;;;;;x
b_matanzas_a;Matanzas Point;;;;;;;;;;x
b_matanzas_b;Matanzas House;;;;;;;;;;x
b_matanzas_c;Matanzas Helm;;;;;;;;;;x
b_matanzas_d;Matanzas Zone;;;;;;;;;;x
b_matanzas_e;Matanzas Lay;;;;;;;;;;x
b_matanzas_f;Matanzas Joint;;;;;;;;;;x
b_matanzas_g;Matanzas Venue;;;;;;;;;;x
b_bacunayagua_a;Bacunayagua Pad;;;;;;;;;;x
b_bacunayagua_b;Bacunayagua Zone;;;;;;;;;;x
b_bacunayagua_c;Bacunayagua Quarter;;;;;;;;;;x
b_bacunayagua_d;Bacunayagua Locale;;;;;;;;;;x
b_bacunayagua_e;Bacunayagua Neighborhood;;;;;;;;;;x
b_bacunayagua_f;Bacunayagua Spot;;;;;;;;;;x
b_bacunayagua_g;Bacunayagua Stead;;;;;;;;;;x
b_moron_a;Moron Quarter;;;;;;;;;;x
b_moron_b;Moron Station;;;;;;;;;;x
b_moron_c;Moron Spot;;;;;;;;;;x
b_moron_d;Moron Place;;;;;;;;;;x
b_moron_e;Moron Lay;;;;;;;;;;x
b_moron_f;Moron Head;;;;;;;;;;x
b_moron_g;Moron Mansion;;;;;;;;;;x
b_cayo_fragoso_a;Cayo Fragoso Spot;;;;;;;;;;x
b_cayo_fragoso_b;Cayo Fragoso Suburb;;;;;;;;;;x
b_cayo_fragoso_c;Cayo Fragoso Locale;;;;;;;;;;x
b_cayo_fragoso_d;Cayo Fragoso Joint;;;;;;;;;;x
b_cayo_fragoso_e;Cayo Fragoso Hamlet;;;;;;;;;;x
b_cayo_fragoso_f;Cayo Fragoso House;;;;;;;;;;x
b_cayo_fragoso_g;Cayo Fragoso Locus;;;;;;;;;;x
b_colon_a;Colon Locale;;;;;;;;;;x
b_colon_b;Colon Locus;;;;;;;;;;x
b_colon_c;Colon Site;;;;;;;;;;x
b_colon_d;Colon Joint;;;;;;;;;;x
b_colon_e;Colon Quarter;;;;;;;;;;x
b_colon_f;Colon Suburb;;;;;;;;;;x
b_colon_g;Colon Stead;;;;;;;;;;x
b_la_teja_a;La Teja Suburb;;;;;;;;;;x
b_la_teja_b;La Teja Zone;;;;;;;;;;x
b_la_teja_c;La Teja Station;;;;;;;;;;x
b_la_teja_d;La Teja Berth;;;;;;;;;;x
b_la_teja_e;La Teja Venue;;;;;;;;;;x
b_la_teja_f;La Teja Quarter;;;;;;;;;;x
b_la_teja_g;La Teja Corner;;;;;;;;;;x
b_cayo_romano_a;Cayo Romano Clime;;;;;;;;;;x
b_cayo_romano_b;Cayo Romano Point;;;;;;;;;;x
b_cayo_romano_c;Cayo Romano House;;;;;;;;;;x
b_cayo_romano_d;Cayo Romano Corner;;;;;;;;;;x
b_cayo_romano_e;Cayo Romano Lay;;;;;;;;;;x
b_cayo_romano_f;Cayo Romano Site;;;;;;;;;;x
b_cayo_romano_g;Cayo Romano Quarter;;;;;;;;;;x
b_puerto_padre_a;Puerto Padre Zone;;;;;;;;;;x
b_puerto_padre_b;Puerto Padre House;;;;;;;;;;x
b_puerto_padre_c;Puerto Padre Pad;;;;;;;;;;x
b_puerto_padre_d;Puerto Padre Suburb;;;;;;;;;;x
b_puerto_padre_e;Puerto Padre Place;;;;;;;;;;x
b_puerto_padre_f;Puerto Padre Station;;;;;;;;;;x
b_puerto_padre_g;Puerto Padre Site;;;;;;;;;;x
b_colobia_a;Colobia Lay;;;;;;;;;;x
b_colobia_b;Colobia Pad;;;;;;;;;;x
b_colobia_c;Colobia Holding;;;;;;;;;;x
b_colobia_d;Colobia Berth;;;;;;;;;;x
b_colobia_e;Colobia Locus;;;;;;;;;;x
b_colobia_f;Colobia Zone;;;;;;;;;;x
b_colobia_g;Colobia Clime;;;;;;;;;;x
b_vilato_a;Vilato Venue;;;;;;;;;;x
b_vilato_b;Vilato Site;;;;;;;;;;x
b_vilato_c;Vilato Zone;;;;;;;;;;x
b_vilato_d;Vilato Helm;;;;;;;;;;x
b_vilato_e;Vilato Spot;;;;;;;;;;x
b_vilato_f;Vilato Lay;;;;;;;;;;x
b_vilato_g;Vilato Stead;;;;;;;;;;x
b_las_tunas_a;Las Tunas Locus;;;;;;;;;;x
b_las_tunas_b;Las Tunas Helm;;;;;;;;;;x
b_las_tunas_c;Las Tunas Pad;;;;;;;;;;x
b_las_tunas_d;Las Tunas Quarter;;;;;;;;;;x
b_las_tunas_e;Las Tunas Point;;;;;;;;;;x
b_las_tunas_f;Las Tunas Holding;;;;;;;;;;x
b_las_tunas_g;Las Tunas Site;;;;;;;;;;x
b_bayamo_a;Bayamo Station;;;;;;;;;;x
b_bayamo_b;Bayamo Berth;;;;;;;;;;x
b_bayamo_c;Bayamo Quarter;;;;;;;;;;x
b_bayamo_d;Bayamo Place;;;;;;;;;;x
b_bayamo_e;Bayamo Corner;;;;;;;;;;x
b_bayamo_f;Bayamo Locale;;;;;;;;;;x
b_bayamo_g;Bayamo Mansion;;;;;;;;;;x
b_sabalo_a;Sabalo Venue;;;;;;;;;;x
b_sabalo_b;Sabalo Station;;;;;;;;;;x
b_sabalo_c;Sabalo Suburb;;;;;;;;;;x
b_sabalo_d;Sabalo House;;;;;;;;;;x
b_sabalo_e;Sabalo Spot;;;;;;;;;;x
b_sabalo_f;Sabalo Point;;;;;;;;;;x
b_sabalo_g;Sabalo Hamlet;;;;;;;;;;x
b_santa_clara_a;Santa Clara Hamlet;;;;;;;;;;x
b_santa_clara_b;Santa Clara Neighborhood;;;;;;;;;;x
b_santa_clara_c;Santa Clara Stead;;;;;;;;;;x
b_santa_clara_d;Santa Clara Locus;;;;;;;;;;x
b_santa_clara_e;Santa Clara Clime;;;;;;;;;;x
b_santa_clara_f;Santa Clara Head;;;;;;;;;;x
b_santa_clara_g;Santa Clara Joint;;;;;;;;;;x
b_cienfuegos_a;Cienfuegos Helm;;;;;;;;;;x
b_cienfuegos_b;Cienfuegos Pad;;;;;;;;;;x
b_cienfuegos_c;Cienfuegos Locale;;;;;;;;;;x
b_cienfuegos_d;Cienfuegos Place;;;;;;;;;;x
b_cienfuegos_e;Cienfuegos Corner;;;;;;;;;;x
b_cienfuegos_f;Cienfuegos Stead;;;;;;;;;;x
b_cienfuegos_g;Cienfuegos Venue;;;;;;;;;;x
b_candido_gonzalez_a;Candido Gonzalez Venue;;;;;;;;;;x
b_candido_gonzalez_b;Candido Gonzalez Head;;;;;;;;;;x
b_candido_gonzalez_c;Candido Gonzalez House;;;;;;;;;;x
b_candido_gonzalez_d;Candido Gonzalez Quarter;;;;;;;;;;x
b_candido_gonzalez_e;Candido Gonzalez Pad;;;;;;;;;;x
b_candido_gonzalez_f;Candido Gonzalez Zone;;;;;;;;;;x
b_candido_gonzalez_g;Candido Gonzalez Station;;;;;;;;;;x
b_venezuela_a;Venezuela Berth;;;;;;;;;;x
b_venezuela_b;Venezuela Locale;;;;;;;;;;x
b_venezuela_c;Venezuela Neighborhood;;;;;;;;;;x
b_venezuela_d;Venezuela Head;;;;;;;;;;x
b_venezuela_e;Venezuela Holding;;;;;;;;;;x
b_venezuela_f;Venezuela Venue;;;;;;;;;;x
b_venezuela_g;Venezuela Corner;;;;;;;;;;x
b_camaguey_a;Camaguey Lay;;;;;;;;;;x
b_camaguey_b;Camaguey Place;;;;;;;;;;x
b_camaguey_c;Camaguey Point;;;;;;;;;;x
b_camaguey_d;Camaguey Site;;;;;;;;;;x
b_camaguey_e;Camaguey Head;;;;;;;;;;x
b_camaguey_f;Camaguey Suburb;;;;;;;;;;x
b_camaguey_g;Camaguey Spot;;;;;;;;;;x
b_freeport_a;Freeport Head;;;;;;;;;;x
b_freeport_b;Freeport Lay;;;;;;;;;;x
b_freeport_c;Freeport Locus;;;;;;;;;;x
b_freeport_d;Freeport Corner;;;;;;;;;;x
b_freeport_e;Freeport Holding;;;;;;;;;;x
b_freeport_f;Freeport Clime;;;;;;;;;;x
b_freeport_g;Freeport Hamlet;;;;;;;;;;x
b_left_islands_a;Left Islands Hamlet;;;;;;;;;;x
b_left_islands_b;Left Islands Head;;;;;;;;;;x
b_left_islands_c;Left Islands Station;;;;;;;;;;x
b_left_islands_d;Left Islands Site;;;;;;;;;;x
b_left_islands_e;Left Islands Corner;;;;;;;;;;x
b_left_islands_f;Left Islands Pad;;;;;;;;;;x
b_left_islands_g;Left Islands Holding;;;;;;;;;;x
b_right_islands_a;Right Islands Head;;;;;;;;;;x
b_right_islands_b;Right Islands Corner;;;;;;;;;;x
b_right_islands_c;Right Islands Station;;;;;;;;;;x
b_right_islands_d;Right Islands Suburb;;;;;;;;;;x
b_right_islands_e;Right Islands Site;;;;;;;;;;x
b_right_islands_f;Right Islands Pad;;;;;;;;;;x
b_right_islands_g;Right Islands Quarter;;;;;;;;;;x
b_celestun_a;Celestun Venue;;;;;;;;;;x
b_celestun_b;Celestun Mansion;;;;;;;;;;x
b_celestun_c;Celestun Pad;;;;;;;;;;x
b_celestun_d;Celestun Clime;;;;;;;;;;x
b_celestun_e;Celestun Point;;;;;;;;;;x
b_celestun_f;Celestun Holding;;;;;;;;;;x
b_celestun_g;Celestun Locale;;;;;;;;;;x
b_hunucma_a;Hunucma Helm;;;;;;;;;;x
b_hunucma_b;Hunucma Station;;;;;;;;;;x
b_hunucma_c;Hunucma Point;;;;;;;;;;x
b_hunucma_d;Hunucma Berth;;;;;;;;;;x
b_hunucma_e;Hunucma House;;;;;;;;;;x
b_hunucma_f;Hunucma Locale;;;;;;;;;;x
b_hunucma_g;Hunucma Spot;;;;;;;;;;x
b_uman_a;Uman Zone;;;;;;;;;;x
b_uman_b;Uman Holding;;;;;;;;;;x
b_uman_c;Uman Lay;;;;;;;;;;x
b_uman_d;Uman Berth;;;;;;;;;;x
b_uman_e;Uman House;;;;;;;;;;x
b_uman_f;Uman Locus;;;;;;;;;;x
b_uman_g;Uman Hamlet;;;;;;;;;;x
b_progreso_a;Progreso Corner;;;;;;;;;;x
b_progreso_b;Progreso Head;;;;;;;;;;x
b_progreso_c;Progreso Point;;;;;;;;;;x
b_progreso_d;Progreso Stead;;;;;;;;;;x
b_progreso_e;Progreso Place;;;;;;;;;;x
b_progreso_f;Progreso Helm;;;;;;;;;;x
b_progreso_g;Progreso Berth;;;;;;;;;;x
b_merida_a;Merida Mansion;;;;;;;;;;x
b_merida_b;Merida Hamlet;;;;;;;;;;x
b_merida_c;Merida Locus;;;;;;;;;;x
b_merida_d;Merida Suburb;;;;;;;;;;x
b_merida_e;Merida Site;;;;;;;;;;x
b_merida_f;Merida Corner;;;;;;;;;;x
b_merida_g;Merida House;;;;;;;;;;x
b_foxen_defunkiak_springsin_a;Motul Clime;;;;;;;;;;x
b_foxen_defunkiak_springsin_b;Motul Zone;;;;;;;;;;x
b_foxen_defunkiak_springsin_c;Motul Lay;;;;;;;;;;x
b_foxen_defunkiak_springsin_d;Motul Place;;;;;;;;;;x
b_foxen_defunkiak_springsin_e;Motul Quarter;;;;;;;;;;x
b_foxen_defunkiak_springsin_f;Motul Mansion;;;;;;;;;;x
b_foxen_defunkiak_springsin_g;Motul Stead;;;;;;;;;;x
b_izamal_a;Izamal Mansion;;;;;;;;;;x
b_izamal_b;Izamal Clime;;;;;;;;;;x
b_izamal_c;Izamal Head;;;;;;;;;;x
b_izamal_d;Izamal Joint;;;;;;;;;;x
b_izamal_e;Izamal Locale;;;;;;;;;;x
b_izamal_f;Izamal Zone;;;;;;;;;;x
b_izamal_g;Izamal Berth;;;;;;;;;;x
b_dzidzantun_a;Dzidzantun Holding;;;;;;;;;;x
b_dzidzantun_b;Dzidzantun Station;;;;;;;;;;x
b_dzidzantun_c;Dzidzantun Suburb;;;;;;;;;;x
b_dzidzantun_d;Dzidzantun Hamlet;;;;;;;;;;x
b_dzidzantun_e;Dzidzantun Venue;;;;;;;;;;x
b_dzidzantun_f;Dzidzantun Neighborhood;;;;;;;;;;x
b_dzidzantun_g;Dzidzantun Locus;;;;;;;;;;x
b_piste_a;Piste Neighborhood;;;;;;;;;;x
b_piste_b;Piste Venue;;;;;;;;;;x
b_piste_c;Piste Pad;;;;;;;;;;x
b_piste_d;Piste Site;;;;;;;;;;x
b_piste_e;Piste Clime;;;;;;;;;;x
b_piste_f;Piste Zone;;;;;;;;;;x
b_piste_g;Piste Berth;;;;;;;;;;x
b_la_gran_lucha_a;La Gran Lucha Helm;;;;;;;;;;x
b_la_gran_lucha_b;La Gran Lucha Locus;;;;;;;;;;x
b_la_gran_lucha_c;La Gran Lucha Mansion;;;;;;;;;;x
b_la_gran_lucha_d;La Gran Lucha Neighborhood;;;;;;;;;;x
b_la_gran_lucha_e;La Gran Lucha Clime;;;;;;;;;;x
b_la_gran_lucha_f;La Gran Lucha Suburb;;;;;;;;;;x
b_la_gran_lucha_g;La Gran Lucha Stead;;;;;;;;;;x
b_valladolid_a;Valladolid Joint;;;;;;;;;;x
b_valladolid_b;Valladolid Spot;;;;;;;;;;x
b_valladolid_c;Valladolid Lay;;;;;;;;;;x
b_valladolid_d;Valladolid Zone;;;;;;;;;;x
b_valladolid_e;Valladolid Quarter;;;;;;;;;;x
b_valladolid_f;Valladolid Head;;;;;;;;;;x
b_valladolid_g;Valladolid Mansion;;;;;;;;;;x
b_tizimin_a;Tizimin Neighborhood;;;;;;;;;;x
b_tizimin_b;Tizimin Place;;;;;;;;;;x
b_tizimin_c;Tizimin Station;;;;;;;;;;x
b_tizimin_d;Tizimin Locale;;;;;;;;;;x
b_tizimin_e;Tizimin Point;;;;;;;;;;x
b_tizimin_f;Tizimin Joint;;;;;;;;;;x
b_tizimin_g;Tizimin Site;;;;;;;;;;x
b_rio_lagartos_a;Rio Lagartos Suburb;;;;;;;;;;x
b_rio_lagartos_b;Rio Lagartos Corner;;;;;;;;;;x
b_rio_lagartos_c;Rio Lagartos Point;;;;;;;;;;x
b_rio_lagartos_d;Rio Lagartos House;;;;;;;;;;x
b_rio_lagartos_e;Rio Lagartos Spot;;;;;;;;;;x
b_rio_lagartos_f;Rio Lagartos Hamlet;;;;;;;;;;x
b_rio_lagartos_g;Rio Lagartos Head;;;;;;;;;;x
b_chemax_a;Chemax Point;;;;;;;;;;x
b_chemax_b;Chemax Place;;;;;;;;;;x
b_chemax_c;Chemax Site;;;;;;;;;;x
b_chemax_d;Chemax Stead;;;;;;;;;;x
b_chemax_e;Chemax Corner;;;;;;;;;;x
b_chemax_f;Chemax Spot;;;;;;;;;;x
b_chemax_g;Chemax Venue;;;;;;;;;;x
b_el_cuyo_a;El Cuyo Quarter;;;;;;;;;;x
b_el_cuyo_b;El Cuyo Locus;;;;;;;;;;x
b_el_cuyo_c;El Cuyo Pad;;;;;;;;;;x
b_el_cuyo_d;El Cuyo Suburb;;;;;;;;;;x
b_el_cuyo_e;El Cuyo Lay;;;;;;;;;;x
b_el_cuyo_f;El Cuyo Hamlet;;;;;;;;;;x
b_el_cuyo_g;El Cuyo Stead;;;;;;;;;;x
b_kantunilkin_a;Kantunilkin Point;;;;;;;;;;x
b_kantunilkin_b;Kantunilkin Pad;;;;;;;;;;x
b_kantunilkin_c;Kantunilkin Head;;;;;;;;;;x
b_kantunilkin_d;Kantunilkin Place;;;;;;;;;;x
b_kantunilkin_e;Kantunilkin Holding;;;;;;;;;;x
b_kantunilkin_f;Kantunilkin Zone;;;;;;;;;;x
b_kantunilkin_g;Kantunilkin House;;;;;;;;;;x
b_holbox_a;Holbox Clime;;;;;;;;;;x
b_holbox_b;Holbox House;;;;;;;;;;x
b_holbox_c;Holbox Spot;;;;;;;;;;x
b_holbox_d;Holbox Place;;;;;;;;;;x
b_holbox_e;Holbox Quarter;;;;;;;;;;x
b_holbox_f;Holbox Joint;;;;;;;;;;x
b_holbox_g;Holbox Lay;;;;;;;;;;x
b_coba_a;Coba Lay;;;;;;;;;;x
b_coba_b;Coba Station;;;;;;;;;;x
b_coba_c;Coba Mansion;;;;;;;;;;x
b_coba_d;Coba Head;;;;;;;;;;x
b_coba_e;Coba Place;;;;;;;;;;x
b_coba_f;Coba Neighborhood;;;;;;;;;;x
b_coba_g;Coba Locale;;;;;;;;;;x
b_play_del_carmen_a;Play Del Carmen Holding;;;;;;;;;;x
b_play_del_carmen_b;Play Del Carmen Head;;;;;;;;;;x
b_play_del_carmen_c;Play Del Carmen Lay;;;;;;;;;;x
b_play_del_carmen_d;Play Del Carmen Joint;;;;;;;;;;x
b_play_del_carmen_e;Play Del Carmen House;;;;;;;;;;x
b_play_del_carmen_f;Play Del Carmen Clime;;;;;;;;;;x
b_play_del_carmen_g;Play Del Carmen Suburb;;;;;;;;;;x
b_cancun_a;Cancun Locus;;;;;;;;;;x
b_cancun_b;Cancun Locale;;;;;;;;;;x
b_cancun_c;Cancun Lay;;;;;;;;;;x
b_cancun_d;Cancun Venue;;;;;;;;;;x
b_cancun_e;Cancun Holding;;;;;;;;;;x
b_cancun_f;Cancun Station;;;;;;;;;;x
b_cancun_g;Cancun Spot;;;;;;;;;;x
b_carapachibey_a;Carapachibey Hamlet;;;;;;;;;;x
b_carapachibey_b;Carapachibey Mansion;;;;;;;;;;x
b_carapachibey_c;Carapachibey Venue;;;;;;;;;;x
b_carapachibey_d;Carapachibey House;;;;;;;;;;x
b_carapachibey_e;Carapachibey Head;;;;;;;;;;x
b_carapachibey_f;Carapachibey Joint;;;;;;;;;;x
b_carapachibey_g;Carapachibey Spot;;;;;;;;;;x
b_cayos_de_san_felipe_a;Cayos De San Felipe Station;;;;;;;;;;x
b_cayos_de_san_felipe_b;Cayos De San Felipe Hamlet;;;;;;;;;;x
b_cayos_de_san_felipe_c;Cayos De San Felipe Corner;;;;;;;;;;x
b_cayos_de_san_felipe_d;Cayos De San Felipe Mansion;;;;;;;;;;x
b_cayos_de_san_felipe_e;Cayos De San Felipe Joint;;;;;;;;;;x
b_cayos_de_san_felipe_f;Cayos De San Felipe Head;;;;;;;;;;x
b_cayos_de_san_felipe_g;Cayos De San Felipe Zone;;;;;;;;;;x
b_delita_a;Delita Neighborhood;;;;;;;;;;x
b_delita_b;Delita Corner;;;;;;;;;;x
b_delita_c;Delita Berth;;;;;;;;;;x
b_delita_d;Delita Site;;;;;;;;;;x
b_delita_e;Delita Point;;;;;;;;;;x
b_delita_f;Delita Locale;;;;;;;;;;x
b_delita_g;Delita Place;;;;;;;;;;x
b_siguanea_a;Siguanea Joint;;;;;;;;;;x
b_siguanea_b;Siguanea Pad;;;;;;;;;;x
b_siguanea_c;Siguanea House;;;;;;;;;;x
b_siguanea_d;Siguanea Berth;;;;;;;;;;x
b_siguanea_e;Siguanea Corner;;;;;;;;;;x
b_siguanea_f;Siguanea Locus;;;;;;;;;;x
b_siguanea_g;Siguanea Suburb;;;;;;;;;;x
b_parque_marino_de_punta_a;Parque Marino De Punta Head;;;;;;;;;;x
b_parque_marino_de_punta_b;Parque Marino De Punta Site;;;;;;;;;;x
b_parque_marino_de_punta_c;Parque Marino De Punta Suburb;;;;;;;;;;x
b_parque_marino_de_punta_d;Parque Marino De Punta Zone;;;;;;;;;;x
b_parque_marino_de_punta_e;Parque Marino De Punta Corner;;;;;;;;;;x
b_parque_marino_de_punta_f;Parque Marino De Punta Quarter;;;;;;;;;;x
b_parque_marino_de_punta_g;Parque Marino De Punta Venue;;;;;;;;;;x
b_santa_fe_a;Santa Fe Quarter;;;;;;;;;;x
b_santa_fe_b;Santa Fe Point;;;;;;;;;;x
b_santa_fe_c;Santa Fe Pad;;;;;;;;;;x
b_santa_fe_d;Santa Fe Station;;;;;;;;;;x
b_santa_fe_e;Santa Fe Helm;;;;;;;;;;x
b_santa_fe_f;Santa Fe Venue;;;;;;;;;;x
b_santa_fe_g;Santa Fe Locus;;;;;;;;;;x
b_nueva_gerona_a;Nueva Gerona Station;;;;;;;;;;x
b_nueva_gerona_b;Nueva Gerona Neighborhood;;;;;;;;;;x
b_nueva_gerona_c;Nueva Gerona Locale;;;;;;;;;;x
b_nueva_gerona_d;Nueva Gerona Clime;;;;;;;;;;x
b_nueva_gerona_e;Nueva Gerona Pad;;;;;;;;;;x
b_nueva_gerona_f;Nueva Gerona Point;;;;;;;;;;x
b_nueva_gerona_g;Nueva Gerona Berth;;;;;;;;;;x
b_cayos_los_cayuelos_a;Cayos Los Cayuelos Quarter;;;;;;;;;;x
b_cayos_los_cayuelos_b;Cayos Los Cayuelos Lay;;;;;;;;;;x
b_cayos_los_cayuelos_c;Cayos Los Cayuelos Helm;;;;;;;;;;x
b_cayos_los_cayuelos_d;Cayos Los Cayuelos Point;;;;;;;;;;x
b_cayos_los_cayuelos_e;Cayos Los Cayuelos Head;;;;;;;;;;x
b_cayos_los_cayuelos_f;Cayos Los Cayuelos Neighborhood;;;;;;;;;;x
b_cayos_los_cayuelos_g;Cayos Los Cayuelos House;;;;;;;;;;x
b_la_demajagua_a;La Demajagua Helm;;;;;;;;;;x
b_la_demajagua_b;La Demajagua Holding;;;;;;;;;;x
b_la_demajagua_c;La Demajagua Hamlet;;;;;;;;;;x
b_la_demajagua_d;La Demajagua Pad;;;;;;;;;;x
b_la_demajagua_e;La Demajagua Zone;;;;;;;;;;x
b_la_demajagua_f;La Demajagua Place;;;;;;;;;;x
b_la_demajagua_g;La Demajagua Suburb;;;;;;;;;;x
b_islas_de_batabanos_a;Islas De Batabanos Station;;;;;;;;;;x
b_islas_de_batabanos_b;Islas De Batabanos Pad;;;;;;;;;;x
b_islas_de_batabanos_c;Islas De Batabanos Hamlet;;;;;;;;;;x
b_islas_de_batabanos_d;Islas De Batabanos Holding;;;;;;;;;;x
b_islas_de_batabanos_e;Islas De Batabanos Point;;;;;;;;;;x
